id,location_type,species,common_name,space_type,address,street,side,dbh,stems,height,space_length,space_width,overhead_utilities,hardscape,cultivar,date,notes,longitude,latitude,x,y
226366,Street,Fraxinus americana,"ash, white",Open/Unrestricted,6317,PARK HEIGHTS AVE,Front,10.8,1,30,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 3.5,-76.69637958,39.36007656,1398183.8443959206,616874.2815947533
226368,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6207,PARK HEIGHTS AVE,Front,16.4,1,35,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.69357069,39.35858324,1398979.8982500136,616333.0133203417
226369,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6205,PARK HEIGHTS AVE,Front,12.4,1,30,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.69322273,39.35839617,1399078.5174753368,616265.2024323344
226371,Street,Acer saccharinum,"maple, silver",Open/Unrestricted,3503,W STRATHMORE AVE,Front,50.6,1,55,>20,>20,Both,None, ,"4/28/2017, 8:00 PM",large leader or limb decay,-76.69376274,39.35942014,1398924.5729013383,616637.6590365022
226372,Street,Acer platanoides,"maple, Norway",Open/Unrestricted,6210,WALLIS AVE,Front,37.3,1,75,>20,>20,None,None, ,"4/28/2017, 8:00 PM",address number 6208,-76.69261142,39.35942161,1399250.115229264,616639.2886264175
226373,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,6203,WALLIS AVE,Front,35.4,1,75,>20,>20,None,None, ,"4/28/2017, 8:00 PM",remove weed trees,-76.69258337,39.35956329,1399257.8714473397,616690.9230375886
226375,Street,Acer platanoides,"maple, Norway",Tree Lawn,6209,WALLIS AVE,Front,11.2,1,30,>20,5,None,None, ,"4/28/2017, 8:00 PM", ,-76.69324602,39.35987901,1399070.1162454188,616805.2879663408
226376,Street,Tilia cordata,"linden, littleleaf",Open/Unrestricted,6309,WIRT AVE,Front,22.9,1,55,>20,>20,None,None, ,"4/28/2017, 8:00 PM",suckers,-76.69380409,39.36170114,1398910.0926153362,617468.4483854175
226377,Street,Picea pungens,"spruce, Colorado",Open/Unrestricted,3315,BANCROFT ROAD,Side,7,1,30,>20,>20,None,None,glauca,"4/28/2017, 8:00 PM",DBH estimated at 4,-76.69444202,39.36204539,1398729.2990136743,617593.232912749
226378,Street,Acer palmatum,"maple, Japanese",Open/Unrestricted,3401,BANCROFT ROAD,Side,10.2,1,30,>20,12,None,None, ,"4/28/2017, 8:00 PM", ,-76.69469824,39.36233022,1398656.5068364292,617696.7372989208
226379,Street,Acer rubrum,"maple, red",Open/Unrestricted,6320,WIRT AVE,Front,21.1,1,65,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 3.5,-76.69463074,39.36208361,1398675.8929525018,617606.9766516685
226382,Street,Acer saccharinum,"maple, silver",Tree Lawn,6105,WESTERN RUN DR,Front,24.4,1,50,>20,4,None,None, ,"4/28/2017, 8:00 PM",DBH at 3,-76.68696742,39.362887,1400841.669460833,617906.9399625063
226383,Street,Acer rubrum,"maple, red",Tree Lawn,6103,WESTERN RUN DR,Front,18.6,1,50,>20,4,None,None, ,"4/28/2017, 8:00 PM", ,-76.68672784,39.36280504,1400909.5118448436,617877.3202710897
226384,Street,Juniperus spp.,"juniper, spp.",Open/Unrestricted,6115,WESTERN RUN DR,Front,5,>5,9,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH estimated ; vines >50%,-76.68776935,39.36317513,1400614.5698494166,618011.1136386693
226386,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6202,CROSS COUNTRY BLVD,Opposite,34.2,1,55,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.68865114,39.36312882,1400365.308208838,617993.3951701671
226387,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6100,CROSS COUNTRY BLVD,Opposite,26,1,50,>20,15,None,None, ,"4/28/2017, 8:00 PM", ,-76.68775794,39.36281717,1400618.2417580932,617880.7398836762
226389,Street,Pyrus calleryana,"pear, callery",Tree Lawn,3106,W STRATHMORE AVE,Side,6.7,1,25,>20,5,None,None, ,"4/28/2017, 8:00 PM",DBH at 3.5,-76.69121145,39.36328865,1399641.2030297518,618049.1519484222
226390,Street,Acer saccharinum,"maple, silver",Tree Lawn,6307,WINNER AVE,Front,39.5,1,50,>20,5,Electric,None, ,"4/28/2017, 8:00 PM",DBH at 4; poor root system,-76.69162548,39.36350659,1399523.8692749292,618128.1376828402
226391,Street,Carya cordiformis,"hickory, bitternut",Open/Unrestricted,6314,WINNER AVE,Front,9.3,1,50,>20,>20,Both,None, ,"4/28/2017, 8:00 PM", ,-76.69190357,39.36352901,1399445.2155608386,618136.0379295051
226394,Street,Picea abies,"spruce, Norway",Open/Unrestricted,6308,WINNER AVE,Front,16.2,1,50,>20,>20,Both,None, ,"4/28/2017, 8:00 PM", ,-76.69153707,39.36333937,1399549.0739489198,618067.3139855862
226396,Street,Juniperus chinensis,"juniper, Chinese",Open/Unrestricted,3210,W STRATHMORE AVE,Side,12.7,1,30,>20,20,None,None, ,"4/28/2017, 8:00 PM",behind fence; serious decline,-76.6918104,39.36213941,1399473.2673420012,617629.981855005
226397,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,6317,PEARCE AVE,Front,12.5,1,45,>20,20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69286427,39.36269437,1399174.6094747633,617831.1156390905
226400,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,3312,W STRATHMORE AVE,Front,23.9,1,55,>20,>20,None,None, ,"4/28/2017, 8:00 PM",poor structure,-76.69241315,39.36119579,1399303.9986516684,617285.7020317614
226402,Street,Acer saccharinum,"maple, silver",Open/Unrestricted,3215,W STRATHMORE AVE,Front,36.4,1,45,>20,>20,Both,None, ,"4/28/2017, 8:00 PM", ,-76.69147099,39.36204845,1399569.3452338427,617597.1741778404
226407,Street,Acer saccharinum,"maple, silver",Open/Unrestricted,3404,W STRATHMORE AVE,Front,32.2,1,45,>20,>20,None,None, ,"4/28/2017, 8:00 PM",cavity or decay,-76.69324784,39.36025115,1399069.1477434188,616940.8352674246
226409,Street,Fraxinus americana,"ash, white",Open/Unrestricted,6307,PARK HEIGHTS AVE,Front,6.8,1,20,>20,>20,None,None, ,"4/28/2017, 8:00 PM",suspect EAB,-76.69524672,39.35947099,1398504.90412125,616654.7790810019
226411,Street,Pyrus calleryana,"pear, callery",Tree Lawn,6211,PARK HEIGHTS AVE,Front,9.5,1,30,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4; poor location,-76.69394955,39.35877804,1398872.5336353332,616403.6070111692
226412,Street,Fraxinus americana,"ash, white",Open/Unrestricted,6305,PARK HEIGHTS AVE,Front,8,1,20,>20,>20,None,None, ,"4/28/2017, 8:00 PM",suspect EAB,-76.69486881,39.35927142,1398612.0036445856,616582.4435957521
226413,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6201,PARK HEIGHTS AVE,Front,16.6,1,35,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.69313479,39.35835022,1399103.440325752,616248.5515470058
226414,Street,Fraxinus americana,"ash, white",Open/Unrestricted,6317,PARK HEIGHTS AVE,Front,12.4,1,30,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.69649747,39.36013757,1398150.4366543442,616896.3930990845
226415,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6207,PARK HEIGHTS AVE,Front,18.5,1,35,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.6934894,39.35854024,1399002.935605511,616317.4273935109
226419,Street,Acer saccharinum,"maple, silver",Open/Unrestricted,6209,WALLIS AVE,Side,44,1,55,>20,>20,Communication,None, ,"4/28/2017, 8:00 PM",Estimated DBH; large leader or limb decay,-76.69301024,39.36028449,1399136.287044838,616953.2049933374
226420,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,6205,WALLIS AVE,Front,42.6,1,80,>20,>20,None,None, ,"4/28/2017, 8:00 PM",cabling system installed; vines >50%,-76.69280727,39.35968054,1399194.4204587638,616733.4147505015
226421,Street,Tilia cordata,"linden, littleleaf",Open/Unrestricted,3312,W STRATHMORE AVE,Side,32,1,40,>20,15,Both,None, ,"4/28/2017, 8:00 PM",basal decay; DBH estimated; vines >50%,-76.69299075,39.3612737,1399140.5862488449,617313.5323566794
226422,Street,Pinus nigra,"pine, Austrian",Open/Unrestricted,3315,BANCROFT ROAD,Side,8,1,30,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH estimated; vines >50%,-76.69449669,39.36211007,1398713.7632835954,617616.7417239994
226423,Street,Acer rubrum,"maple, red",Open/Unrestricted,6320,WIRT AVE,Front,17,1,65,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69459651,39.36203473,1398685.6298096776,617589.204705596
226424,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6311,WIRT AVE,Front,20.7,1,55,>20,4,None,None, ,"4/28/2017, 8:00 PM",suckers,-76.69398093,39.36176435,1398860.0159438401,617491.3059512526
226425,Street,Acer platanoides,"maple, Norway",Open/Unrestricted,6320,WIRT AVE,Front,12,1,55,>20,15,None,None, ,"4/28/2017, 8:00 PM", ,-76.69472153,39.36230008,1398649.9579650015,617685.7383051664
226428,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6100,CROSS COUNTRY BLVD,Opposite,22.8,1,40,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.68688994,39.36251176,1400864.046056509,617770.3382015824
226429,Street,Platanus occidentalis,"sycamore, American",Open/Unrestricted,6107,WESTERN RUN DR,Front,47,3,95,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 5.5,-76.68712239,39.36296344,1400797.7581313401,617934.6338047534
226430,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6100,CROSS COUNTRY BLVD,Opposite,22.3,1,45,>20,20,None,None, ,"4/28/2017, 8:00 PM", ,-76.68797661,39.36289251,1400556.321606338,617907.971128419
226432,Street,Fraxinus americana,"ash, white",Tree Lawn,3106,W STRATHMORE AVE,Side,10.1,1,20,>20,5,None,None, ,"4/28/2017, 8:00 PM", ,-76.69084257,39.36309074,1399745.7444873452,617977.4188241661
226433,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6202,CROSS COUNTRY BLVD,Opposite,31.7,1,50,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 3.5,-76.68885222,39.36321335,1400308.350317508,618023.9899252504
226434,Street,Pyrus calleryana,"pear, callery",Tree Lawn,6303,WINNER AVE,Front,10.3,1,30,>20,5,None,None, ,"4/28/2017, 8:00 PM",DBH at 3.5,-76.69127134,39.36332246,1399624.2266857624,618061.4101260006
226435,Street,Prunus spp.,"cherry/plum, spp.",Tree Lawn,6309,WINNER AVE,Front,7,1,15,>20,4,None,None, ,"4/28/2017, 8:00 PM",DBH at 3.5,-76.6917505,39.36357274,1399488.439883843,618152.1140128374
226436,Street,Crataegus viridis,"hawthorn, green",Tree Lawn,6312,WINNER AVE,Front,3.5,1,13,>20,5,Both,None,Winter King,"4/28/2017, 8:00 PM", ,-76.69185651,39.36352864,1399458.5219646692,618135.9490189254
226438,Street,Picea abies,"spruce, Norway",Open/Unrestricted,6308,WINNER AVE,Front,13,1,50,>20,11,Both,None, ,"4/28/2017, 8:00 PM", ,-76.69151615,39.36332834,1399555.0014305115,618063.3179305941
226441,Street,Acer saccharinum,"maple, silver",Tree Lawn,6309,PEARCE AVE,Front,25.5,1,45,20,3,None,None, ,"4/28/2017, 8:00 PM",DBH at 1,-76.69237798,39.36241726,1399312.4458132535,617730.6437271684
226442,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,6317,PEARCE AVE,Front,16.2,1,50,>20,20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69289041,39.3627054,1399167.20364967,617835.10677284
226444,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,3312,W STRATHMORE AVE,Front,21,1,55,>20,>20,None,None, ,"4/28/2017, 8:00 PM",poor structure,-76.69250775,39.36109177,1399277.3792823404,617247.7270420939
226445,Street,Acer saccharinum,"maple, silver",Open/Unrestricted,3302,W STRATHMORE AVE,Side,51,1,65,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 3; remove vines,-76.69191308,39.36178016,1399444.677504167,617499.0290329158
226446,Street,Prunus x yedoensis,"cherry, Yoshino",Tree Lawn,6314,WIRT AVE,Front,11,1,20,>20,6,None,None, ,"4/28/2017, 8:00 PM",DBH at 1,-76.69399367,39.36166284,1398856.53530775,617454.3181643337
226448,Street,Acer saccharinum,"maple, silver",Open/Unrestricted,3215,W STRATHMORE AVE,Front,31,1,40,>20,>20,Both,None, ,"4/28/2017, 8:00 PM",DBH at 4; remove vines,-76.69137877,39.36216018,1399595.282517925,617637.9575608373
226449,Street,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,3111,W STRATHMORE AVE,Front,29,3,65,>20,>20,None,None, ,"4/28/2017, 8:00 PM",leaning; poor structure,-76.6903886,39.36330648,1399873.8341261744,618056.4324456751
226451,Street,Acer rubrum,"maple, red",Tree Lawn,6317,WALLIS AVE,Front,12.7,1,50,>20,4,None,None, ,"4/28/2017, 8:00 PM", ,-76.6948208,39.36070983,1398623.8277679235,617106.4143325835
226455,Street,Juglans nigra,"walnut, black",Open/Unrestricted,6307,PARK HEIGHTS AVE,Front,17.8,1,40,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69533181,39.35952024,1398480.78474693,616672.6373130083
226456,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6209,PARK HEIGHTS AVE,Front,12.4,1,30,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.69380742,39.35870306,1398912.8143946677,616376.4315405935
226457,Street,Fraxinus americana,"ash, white",Open/Unrestricted,6305,PARK HEIGHTS AVE,Front,9.7,1,20,>20,>20,None,None, ,"4/28/2017, 8:00 PM",suspect EAB,-76.69497719,39.35933023,1398581.2865144163,616603.7604822516
226458,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6201,PARK HEIGHTS AVE,Front,18,1,40,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.6929898,39.35827488,1399144.5284981728,616221.2454992533
226459,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6205,PARK HEIGHTS AVE,Front,16.3,1,35,>20,9,None,None, ,"4/28/2017, 8:00 PM",DBH at 4,-76.6933891,39.35848327,1399031.3663229197,616296.7722510844
226462,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,6203,WALLIS AVE,Front,43.4,1,75,>20,>20,Both,None, ,"4/28/2017, 8:00 PM", ,-76.69243363,39.3594828,1399300.3096826673,616661.7475710064
226463,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,6205,WALLIS AVE,Front,45.5,1,75,>20,>20,None,None, ,"4/28/2017, 8:00 PM",cabling system installed; vines >50%,-76.69286621,39.35970994,1399177.7174081802,616744.0682725012
226464,Street,Acer platanoides,"maple, Norway",Open/Unrestricted,3403,W STRATHMORE AVE,Front,26.7,1,55,>20,10,Communication,None, ,"4/28/2017, 8:00 PM",large leader or limb decay,-76.69260761,39.36073968,1399249.573891759,617119.3857633322
226465,Street,Tilia tomentosa,"linden, silver",Open/Unrestricted,6307,WIRT AVE,Front,48.5,1,50,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 2; topped; vines >50%; suckers,-76.6935802,39.36158463,1398973.5406511724,617426.2247165889
226466,Street,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,3401,BANCROFT ROAD,Side,36,3,85,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69475196,39.36243349,1398641.1935468465,617734.3028405905
226467,Street,Acer palmatum,"maple, Japanese",Open/Unrestricted,6313,WIRT AVE,Front,2,3,9,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69412401,39.36186652,1398819.4349882603,617528.3856015056
226468,Street,Quercus rubra,"oak, northern red",Open/Unrestricted,6318,WIRT AVE,Front,27.2,1,80,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.69444155,39.36191345,1398729.594288677,617545.175266087
226469,Street,Acer rubrum,"maple, red",Tree Lawn,6101,WESTERN RUN DR,Front,15.4,1,40,>20,4,None,None, ,"4/28/2017, 8:00 PM", ,-76.68634423,39.36268192,1401018.1303940117,617832.8479190916
226470,Street,Pinus strobus,"pine, eastern white",Open/Unrestricted,6320,WIRT AVE,Front,13.2,1,45,>20,>20,None,None, ,"4/28/2017, 8:00 PM",poor structure,-76.69467067,39.36225635,1398664.3926474303,617669.8561190963
226472,Street,Acer saccharinum,"maple, silver",Tree Lawn,6105,WESTERN RUN DR,Front,14.5,1,40,>20,4,None,None, ,"4/28/2017, 8:00 PM",DBH at 2,-76.68689612,39.36286311,1400861.8600372523,617898.3077619225
226473,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6100,CROSS COUNTRY BLVD,Opposite,28.3,1,45,>20,>20,None,None, ,"4/28/2017, 8:00 PM",cavity or decay,-76.68709054,39.36258158,1400807.2400677502,617795.5783085823
226474,Street,Cercis canadensis,"redbud, eastern",Open/Unrestricted,6109,WESTERN RUN DR,Front,7,3,15,>20,>20,None,None, ,"4/28/2017, 8:00 PM",DBH at 2.5,-76.68725359,39.36300791,1400760.6069589257,617950.7043106705
226475,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6100,CROSS COUNTRY BLVD,Opposite,25.9,1,45,>20,>20,None,None, ,"4/28/2017, 8:00 PM", ,-76.68819242,39.36296675,1400495.2098519206,617934.8034238368
226477,Street,Zelkova serrata,"zelkova, Japanese",Open/Unrestricted,6212,CROSS COUNTRY BLVD,Opposite,24.4,1,50,>20,20,None,None, ,"4/28/2017, 8:00 PM", ,-76.68956454,39.36370215,1400106.3405509293,618201.3439012617
226478,Street,Acer saccharum,"maple, sugar",Open/Unrestricted,3502,W STRATHMORE AVE,Front,34.8,1,55,>20,>20,Electric,None, ,"4/28/2017, 8:00 PM",remove swing,-76.6938563,39.359557,1398897.9512354285,616687.4204199165
226502,Street,Gleditsia triacanthos inermis,"honeylocust, thornless",Open/Unrestricted,3200,PINKNEY ROAD,Front,1,1,4,>20,>20,None,None, ,"4/29/2017, 8:00 PM", ,-76.68936403,39.36211448,1400165.0002105087,617623.2436795086
226505,Street,Tilia cordata,"linden, littleleaf",Tree Lawn,6203,PEARCE AVE,Front,28.4,1,60,>20,7,None,None, ,"4/29/2017, 8:00 PM", ,-76.69086854,39.36161648,1399740.2192359269,617440.4093995094
226509,Street,Quercus bicolor,"oak, swamp white",Tree Lawn,3314,PINKNEY ROAD,Side,1.5,1,9,>20,5,None,None, ,"4/29/2017, 8:00 PM",DBH at 3,-76.69132108,39.36035511,1399613.817257762,616980.5386000872
226510,Street,Tilia x euchlora,Caucasian linden,Open/Unrestricted,3403,W STRATHMORE AVE,Side,29,1,55,>20,>20,None,None, ,"4/29/2017, 8:00 PM",DBH estimated,-76.69244245,39.36081967,1399296.175504595,617148.6796680093
226511,Street,Tilia cordata,"linden, littleleaf",Open/Unrestricted,3400,PINKNEY ROAD,Front,22.1,1,45,>20,>20,None,None, ,"4/29/2017, 8:00 PM",hybridized,-76.6911173,39.36011807,1399671.7308558375,616894.3924469203
226513,Street,Tilia cordata,"linden, littleleaf",Open/Unrestricted,3402,PINKNEY ROAD,Front,33.2,1,75,>20,>20,None,None, ,"4/29/2017, 8:00 PM",poor structure,-76.69131015,39.35989845,1399617.4711218476,616814.2151138335
226515,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,6101,PARK HEIGHTS AVE,Front,9.8,1,35,>20,>20,None,None, ,"4/29/2017, 8:00 PM",leaning,-76.691657,39.35761669,1399522.2039239258,615982.7774722576
226517,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,6101,PARK HEIGHTS AVE,Side,10.5,1,25,>20,6,None,None, ,"4/29/2017, 8:00 PM",DBH at 4,-76.69119923,39.35773026,1399651.5051745027,616024.582506761
226519,Street,Zelkova serrata,"zelkova, Japanese",Tree Lawn,3509,PINKNEY ROAD,Front,24.3,1,40,>20,3,None,None, ,"4/29/2017, 8:00 PM",cavity or decay; included bark,-76.69232488,39.35855503,1399332.1993826777,616323.9214750081
226521,Street,Quercus alba,"oak, white",Open/Unrestricted,3500,TANEY ROAD,Side,26.3,1,55,>20,>20,None,None, ,"4/29/2017, 8:00 PM", ,-76.6910536,39.35859168,1399691.6235325933,616338.4831256717
226522,Street,Tilia cordata,"linden, littleleaf",Open/Unrestricted,3413,PINKNEY ROAD,Front,32.9,1,65,>20,>20,None,None, ,"4/29/2017, 8:00 PM", ,-76.69166491,39.35924884,1399517.9601660073,616577.2631599158
226523,Street,Magnolia x, ,Open/Unrestricted,3413,PINKNEY ROAD,Side,4,>5,10,>20,>20,Both,None, ,"4/29/2017, 8:00 PM",DBH at 1,-76.69147096,39.35895334,1399573.1637957543,616469.8152120858
226524,Street,Quercus bicolor,"oak, swamp white",Open/Unrestricted,3401,PINKNEY ROAD,Front,2,1,10,>20,>20,None,None, ,"4/29/2017, 8:00 PM", ,-76.69101985,39.35998686,1399699.4466796666,616846.6937234253
226525,Street,Tilia cordata,"linden, littleleaf",Open/Unrestricted,3407,PINKNEY ROAD,Front,23.4,1,50,>20,>20,None,None, ,"4/29/2017, 8:00 PM",DBH at 4,-76.69127179,39.35969981,1399628.5629631728,616741.899313584
226526,Street,Picea pungens,"spruce, Colorado",Open/Unrestricted,6101,WIRT AVE,Front,10.7,1,45,>20,>20,None,None,glauca,"4/29/2017, 8:00 PM", ,-76.69023931,39.3598075,1399920.3697942644,616782.112815842
226527,Street,Ilex cornuta,"holly, Chinese",Open/Unrestricted,3315,PINKNEY ROAD,Side,17.5,1,30,>20,>20,None,None, ,"4/29/2017, 8:00 PM",DBH at 2.5,-76.69070849,39.36003537,1399787.4255063385,616864.6628475934
226528,Street,Quercus rubra,"oak, northern red",Tree Lawn,3301,PINKNEY ROAD,Side,2.5,1,13,>20,7,None,None, ,"4/29/2017, 8:00 PM", ,-76.69002492,39.36107108,1399979.426106587,617242.5630104244
226530,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,3310,TANEY ROAD,Front,30,1,50,>20,>20,None,None, ,"4/29/2017, 8:00 PM",cavity or decay,-76.68982812,39.35999053,1400036.408276096,616849.1750176698
226531,Street,Pinus sylvestris,"pine, Scotch",Tree Lawn,3301,PINKNEY ROAD,Side,3.4,1,13,>20,3,None,None, ,"4/29/2017, 8:00 PM",poor location,-76.68966936,39.36088254,1400080.1965743452,617174.2298137546
226532,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,3410,TANEY ROAD,Front,36.5,1,70,>20,>20,None,None, ,"4/29/2017, 8:00 PM",DBH at 4; topped,-76.69057967,39.35882176,1399825.3489869237,616422.741815418
226534,Street,Platanus x acerifolia,"planetree, London",Open/Unrestricted,3410,TANEY ROAD,Front,29.7,1,70,20,>20,None,None, ,"4/29/2017, 8:00 PM",DBH at 4; topped,-76.69070136,39.3586152,1399791.1941995919,616347.3882915825
226535,Street,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,3215,PINKNEY ROAD,Side,37.6,1,85,>20,>20,None,None, ,"4/29/2017, 8:00 PM", ,-76.68977821,39.36103782,1400049.224851504,617230.6847533435
226536,Street,Picea pungens,"spruce, Colorado",Open/Unrestricted,3201,PINKNEY ROAD,Front,12.2,1,40,>20,>20,None,None, ,"4/29/2017, 8:00 PM",DBH at 4,-76.68923821,39.36202867,1400200.683866173,617592.1118520051
